sid,group,activity,item,rating,rating_norm
399,1,A1,lrn1,2,-4.214285714285714
399,1,A2,lrn1,2,-4.214285714285714
399,1,A3,lrn1,10,3.7857142857142856
399,1,A4,lrn1,10,3.7857142857142856
399,1,A1,lrn2,1,-5.214285714285714
399,1,A2,lrn2,1,-5.214285714285714
399,1,A3,lrn2,10,3.7857142857142856
399,1,A4,lrn2,7,0.7857142857142856
399,1,A1,int,3,-3.2142857142857144
399,1,A2,int,2,-4.214285714285714
399,1,A3,int,8,1.7857142857142856
399,1,A4,int,10,3.7857142857142856
399,1,A1,prog,9,2.7857142857142856
399,1,A2,prog,10,3.7857142857142856
399,1,A3,prog,9,2.7857142857142856
399,1,A4,prog,2,-4.214285714285714
399,1,A1,rule,10,3.7857142857142856
399,1,A2,rule,10,3.7857142857142856
399,1,A3,rule,8,1.7857142857142856
399,1,A4,rule,2,-4.214285714285714
399,1,A1,time,4,-2.2142857142857144
399,1,A2,time,1,-5.214285714285714
399,1,A3,time,9,2.7857142857142856
399,1,A4,time,10,3.7857142857142856
400,2,A1,comp,3,-2.1428571428571432
400,2,A3,comp,10,4.857142857142857
400,2,A1,lrn1,-1,-6.142857142857143
400,2,A3,lrn1,-1,-6.142857142857143
400,2,A1,lrn2,1,-4.142857142857143
400,2,A3,lrn2,6,0.8571428571428568
400,2,A1,int,10,4.857142857142857
400,2,A3,int,4,-1.1428571428571432
400,2,A1,prog,10,4.857142857142857
400,2,A3,prog,4,-1.1428571428571432
400,2,A1,rule,10,4.857142857142857
400,2,A3,rule,3,-2.1428571428571432
400,2,A1,time,8,2.8571428571428568
400,2,A3,time,5,-0.14285714285714324
401,2,A1,comp,3,-2.0357142857142856
401,2,A2,comp,6,0.9642857142857144
401,2,A3,comp,9,3.9642857142857144
401,2,A4,comp,9,3.9642857142857144
401,2,A1,lrn1,-1,-6.035714285714286
401,2,A2,lrn1,-1,-6.035714285714286
401,2,A3,lrn1,-1,-6.035714285714286
401,2,A4,lrn1,-1,-6.035714285714286
401,2,A1,lrn2,7,1.9642857142857144
401,2,A2,lrn2,6,0.9642857142857144
401,2,A3,lrn2,4,-1.0357142857142856
401,2,A4,lrn2,6,0.9642857142857144
401,2,A1,int,10,4.964285714285714
401,2,A2,int,9,3.9642857142857144
401,2,A3,int,2,-3.0357142857142856
401,2,A4,int,8,2.9642857142857144
401,2,A1,prog,8,2.9642857142857144
401,2,A2,prog,8,2.9642857142857144
401,2,A3,prog,2,-3.0357142857142856
401,2,A4,prog,5,-0.03571428571428559
401,2,A1,rule,8,2.9642857142857144
401,2,A2,rule,8,2.9642857142857144
401,2,A3,rule,2,-3.0357142857142856
401,2,A4,rule,6,0.9642857142857144
401,2,A1,time,6,0.9642857142857144
401,2,A2,time,4,-1.0357142857142856
401,2,A3,time,2,-3.0357142857142856
401,2,A4,time,7,1.9642857142857144
402,2,A1,comp,1,-4.714285714285714
402,2,A2,comp,3,-2.7142857142857144
402,2,A3,comp,6,0.2857142857142856
402,2,A4,comp,8,2.2857142857142856
402,2,A1,lrn1,-1,-6.714285714285714
402,2,A2,lrn1,-1,-6.714285714285714
402,2,A3,lrn1,-1,-6.714285714285714
402,2,A4,lrn1,-1,-6.714285714285714
402,2,A1,lrn2,5,-0.7142857142857144
402,2,A2,lrn2,5,-0.7142857142857144
402,2,A3,lrn2,7,1.2857142857142856
402,2,A4,lrn2,10,4.285714285714286
402,2,A1,int,9,3.2857142857142856
402,2,A2,int,8,2.2857142857142856
402,2,A3,int,6,0.2857142857142856
402,2,A4,int,7,1.2857142857142856
402,2,A1,prog,10,4.285714285714286
402,2,A2,prog,10,4.285714285714286
402,2,A3,prog,9,3.2857142857142856
402,2,A4,prog,2,-3.7142857142857144
402,2,A1,rule,10,4.285714285714286
402,2,A2,rule,10,4.285714285714286
402,2,A3,rule,10,4.285714285714286
402,2,A4,rule,4,-1.7142857142857144
402,2,A1,time,10,4.285714285714286
402,2,A2,time,7,1.2857142857142856
402,2,A3,time,5,-0.7142857142857144
402,2,A4,time,2,-3.7142857142857144
403,2,A1,comp,7,2.2142857142857144
403,2,A2,comp,7,2.2142857142857144
403,2,A3,comp,3,-1.7857142857142856
403,2,A4,comp,9,4.214285714285714
403,2,A1,lrn1,-1,-5.785714285714286
403,2,A2,lrn1,-1,-5.785714285714286
403,2,A3,lrn1,-1,-5.785714285714286
403,2,A4,lrn1,-1,-5.785714285714286
403,2,A1,lrn2,8,3.2142857142857144
403,2,A2,lrn2,2,-2.7857142857142856
403,2,A3,lrn2,8,3.2142857142857144
403,2,A4,lrn2,4,-0.7857142857142856
403,2,A1,int,4,-0.7857142857142856
403,2,A2,int,3,-1.7857142857142856
403,2,A3,int,8,3.2142857142857144
403,2,A4,int,8,3.2142857142857144
403,2,A1,prog,9,4.214285714285714
403,2,A2,prog,8,3.2142857142857144
403,2,A3,prog,2,-2.7857142857142856
403,2,A4,prog,5,0.2142857142857144
403,2,A1,rule,2,-2.7857142857142856
403,2,A2,rule,7,2.2142857142857144
403,2,A3,rule,4,-0.7857142857142856
403,2,A4,rule,9,4.214285714285714
403,2,A1,time,7,2.2142857142857144
403,2,A2,time,3,-1.7857142857142856
403,2,A3,time,8,3.2142857142857144
403,2,A4,time,3,-1.7857142857142856
404,2,A1,comp,2,-3.571428571428571
404,2,A4,comp,8,2.428571428571429
404,2,A1,lrn1,-1,-6.571428571428571
404,2,A4,lrn1,-1,-6.571428571428571
404,2,A1,lrn2,2,-3.571428571428571
404,2,A4,lrn2,4,-1.5714285714285712
404,2,A1,int,6,0.4285714285714288
404,2,A4,int,10,4.428571428571429
404,2,A1,prog,9,3.428571428571429
404,2,A4,prog,7,1.4285714285714288
404,2,A1,rule,10,4.428571428571429
404,2,A4,rule,5,-0.5714285714285712
404,2,A1,time,7,1.4285714285714288
404,2,A4,time,10,4.428571428571429
405,2,A1,comp,3,-1.8928571428571432
405,2,A2,comp,6,1.1071428571428568
405,2,A3,comp,8,3.1071428571428568
405,2,A4,comp,10,5.107142857142857
405,2,A1,lrn1,-1,-5.892857142857143
405,2,A2,lrn1,-1,-5.892857142857143
405,2,A3,lrn1,-1,-5.892857142857143
405,2,A4,lrn1,-1,-5.892857142857143
405,2,A1,lrn2,3,-1.8928571428571432
405,2,A2,lrn2,6,1.1071428571428568
405,2,A3,lrn2,7,2.1071428571428568
405,2,A4,lrn2,3,-1.8928571428571432
405,2,A1,int,3,-1.8928571428571432
405,2,A2,int,8,3.1071428571428568
405,2,A3,int,7,2.1071428571428568
405,2,A4,int,9,4.107142857142857
405,2,A1,prog,9,4.107142857142857
405,2,A2,prog,6,1.1071428571428568
405,2,A3,prog,4,-0.8928571428571432
405,2,A4,prog,2,-2.8928571428571432
405,2,A1,rule,9,4.107142857142857
405,2,A2,rule,4,-0.8928571428571432
405,2,A3,rule,6,1.1071428571428568
405,2,A4,rule,3,-1.8928571428571432
405,2,A1,time,4,-0.8928571428571432
405,2,A2,time,6,1.1071428571428568
405,2,A3,time,7,2.1071428571428568
405,2,A4,time,8,3.1071428571428568
406,2,A1,comp,1,-4.892857142857143
406,2,A2,comp,3,-2.8928571428571432
406,2,A3,comp,8,2.1071428571428568
406,2,A4,comp,10,4.107142857142857
406,2,A1,lrn1,-1,-6.892857142857143
406,2,A2,lrn1,-1,-6.892857142857143
406,2,A3,lrn1,-1,-6.892857142857143
406,2,A4,lrn1,-1,-6.892857142857143
406,2,A1,lrn2,4,-1.8928571428571432
406,2,A2,lrn2,7,1.1071428571428568
406,2,A3,lrn2,8,2.1071428571428568
406,2,A4,lrn2,10,4.107142857142857
406,2,A1,int,10,4.107142857142857
406,2,A2,int,9,3.1071428571428568
406,2,A3,int,10,4.107142857142857
406,2,A4,int,3,-2.8928571428571432
406,2,A1,prog,10,4.107142857142857
406,2,A2,prog,10,4.107142857142857
406,2,A3,prog,7,1.1071428571428568
406,2,A4,prog,2,-3.8928571428571432
406,2,A1,rule,10,4.107142857142857
406,2,A2,rule,10,4.107142857142857
406,2,A3,rule,7,1.1071428571428568
406,2,A4,rule,2,-3.8928571428571432
406,2,A1,time,2,-3.8928571428571432
406,2,A2,time,8,2.1071428571428568
406,2,A3,time,8,2.1071428571428568
406,2,A4,time,10,4.107142857142857
407,2,A1,comp,4,-1.4285714285714288
407,2,A2,comp,7,1.5714285714285712
407,2,A3,comp,4,-1.4285714285714288
407,2,A4,comp,10,4.571428571428571
407,2,A1,lrn1,-1,-6.428571428571429
407,2,A2,lrn1,-1,-6.428571428571429
407,2,A3,lrn1,-1,-6.428571428571429
407,2,A4,lrn1,-1,-6.428571428571429
407,2,A1,lrn2,4,-1.4285714285714288
407,2,A2,lrn2,6,0.5714285714285712
407,2,A3,lrn2,4,-1.4285714285714288
407,2,A4,lrn2,9,3.571428571428571
407,2,A1,int,6,0.5714285714285712
407,2,A2,int,6,0.5714285714285712
407,2,A3,int,6,0.5714285714285712
407,2,A4,int,10,4.571428571428571
407,2,A1,prog,8,2.571428571428571
407,2,A2,prog,9,3.571428571428571
407,2,A3,prog,8,2.571428571428571
407,2,A4,prog,3,-2.428571428571429
407,2,A1,rule,8,2.571428571428571
407,2,A2,rule,9,3.571428571428571
407,2,A3,rule,9,3.571428571428571
407,2,A4,rule,3,-2.428571428571429
407,2,A1,time,3,-2.428571428571429
407,2,A2,time,7,1.5714285714285712
407,2,A3,time,3,-2.428571428571429
407,2,A4,time,10,4.571428571428571
408,2,A1,comp,1,-3.7857142857142856
408,2,A2,comp,6,1.2142857142857144
408,2,A3,comp,6,1.2142857142857144
408,2,A4,comp,10,5.214285714285714
408,2,A1,lrn1,-1,-5.785714285714286
408,2,A2,lrn1,-1,-5.785714285714286
408,2,A3,lrn1,-1,-5.785714285714286
408,2,A4,lrn1,-1,-5.785714285714286
408,2,A1,lrn2,1,-3.7857142857142856
408,2,A2,lrn2,3,-1.7857142857142856
408,2,A3,lrn2,3,-1.7857142857142856
408,2,A4,lrn2,3,-1.7857142857142856
408,2,A1,int,7,2.2142857142857144
408,2,A2,int,7,2.2142857142857144
408,2,A3,int,10,5.214285714285714
408,2,A4,int,4,-0.7857142857142856
408,2,A1,prog,10,5.214285714285714
408,2,A2,prog,8,3.2142857142857144
408,2,A3,prog,8,3.2142857142857144
408,2,A4,prog,4,-0.7857142857142856
408,2,A1,rule,10,5.214285714285714
408,2,A2,rule,6,1.2142857142857144
408,2,A3,rule,6,1.2142857142857144
408,2,A4,rule,1,-3.7857142857142856
408,2,A1,time,3,-1.7857142857142856
408,2,A2,time,5,0.2142857142857144
408,2,A3,time,7,2.2142857142857144
408,2,A4,time,9,4.214285714285714
409,2,A1,comp,1,-3.7857142857142856
409,2,A4,comp,8,3.2142857142857144
409,2,A1,lrn1,-1,-5.785714285714286
409,2,A4,lrn1,-1,-5.785714285714286
409,2,A1,lrn2,1,-3.7857142857142856
409,2,A4,lrn2,10,5.214285714285714
409,2,A1,int,10,5.214285714285714
409,2,A4,int,1,-3.7857142857142856
409,2,A1,prog,10,5.214285714285714
409,2,A4,prog,1,-3.7857142857142856
409,2,A1,rule,10,5.214285714285714
409,2,A4,rule,5,0.2142857142857144
409,2,A1,time,10,5.214285714285714
409,2,A4,time,2,-2.7857142857142856
410,2,A1,comp,5,-1.3571428571428568
410,2,A2,comp,9,2.6428571428571432
410,2,A3,comp,7,0.6428571428571432
410,2,A4,comp,10,3.6428571428571432
410,2,A1,lrn1,-1,-7.357142857142857
410,2,A2,lrn1,-1,-7.357142857142857
410,2,A3,lrn1,-1,-7.357142857142857
410,2,A4,lrn1,-1,-7.357142857142857
410,2,A1,lrn2,2,-4.357142857142857
410,2,A2,lrn2,6,-0.35714285714285676
410,2,A3,lrn2,3,-3.3571428571428568
410,2,A4,lrn2,10,3.6428571428571432
410,2,A1,int,8,1.6428571428571432
410,2,A2,int,10,3.6428571428571432
410,2,A3,int,8,1.6428571428571432
410,2,A4,int,10,3.6428571428571432
410,2,A1,prog,9,2.6428571428571432
410,2,A2,prog,8,1.6428571428571432
410,2,A3,prog,10,3.6428571428571432
410,2,A4,prog,2,-4.357142857142857
410,2,A1,rule,10,3.6428571428571432
410,2,A2,rule,8,1.6428571428571432
410,2,A3,rule,10,3.6428571428571432
410,2,A4,rule,4,-2.3571428571428568
410,2,A1,time,7,0.6428571428571432
410,2,A2,time,10,3.6428571428571432
410,2,A3,time,7,0.6428571428571432
410,2,A4,time,9,2.6428571428571432
411,2,A1,comp,10,5.678571428571429
411,2,A2,comp,9,4.678571428571429
411,2,A3,comp,3,-1.3214285714285712
411,2,A4,comp,9,4.678571428571429
411,2,A1,lrn1,-1,-5.321428571428571
411,2,A2,lrn1,-1,-5.321428571428571
411,2,A3,lrn1,-1,-5.321428571428571
411,2,A4,lrn1,-1,-5.321428571428571
411,2,A1,lrn2,8,3.678571428571429
411,2,A2,lrn2,8,3.678571428571429
411,2,A3,lrn2,1,-3.321428571428571
411,2,A4,lrn2,8,3.678571428571429
411,2,A1,int,1,-3.321428571428571
411,2,A2,int,3,-1.3214285714285712
411,2,A3,int,7,2.678571428571429
411,2,A4,int,4,-0.3214285714285712
411,2,A1,prog,3,-1.3214285714285712
411,2,A2,prog,3,-1.3214285714285712
411,2,A3,prog,10,5.678571428571429
411,2,A4,prog,3,-1.3214285714285712
411,2,A1,rule,3,-1.3214285714285712
411,2,A2,rule,3,-1.3214285714285712
411,2,A3,rule,10,5.678571428571429
411,2,A4,rule,3,-1.3214285714285712
411,2,A1,time,2,-2.321428571428571
411,2,A2,time,2,-2.321428571428571
411,2,A3,time,10,5.678571428571429
411,2,A4,time,2,-2.321428571428571
412,2,A1,comp,7,2.821428571428571
412,2,A2,comp,1,-3.178571428571429
412,2,A3,comp,3,-1.1785714285714288
412,2,A4,comp,6,1.8214285714285712
412,2,A1,lrn1,-1,-5.178571428571429
412,2,A2,lrn1,-1,-5.178571428571429
412,2,A3,lrn1,-1,-5.178571428571429
412,2,A4,lrn1,-1,-5.178571428571429
412,2,A1,lrn2,3,-1.1785714285714288
412,2,A2,lrn2,2,-2.178571428571429
412,2,A3,lrn2,6,1.8214285714285712
412,2,A4,lrn2,5,0.8214285714285712
412,2,A1,int,6,1.8214285714285712
412,2,A2,int,6,1.8214285714285712
412,2,A3,int,6,1.8214285714285712
412,2,A4,int,6,1.8214285714285712
412,2,A1,prog,1,-3.178571428571429
412,2,A2,prog,10,5.821428571428571
412,2,A3,prog,8,3.821428571428571
412,2,A4,prog,1,-3.178571428571429
412,2,A1,rule,2,-2.178571428571429
412,2,A2,rule,10,5.821428571428571
412,2,A3,rule,7,2.821428571428571
412,2,A4,rule,5,0.8214285714285712
412,2,A1,time,1,-3.178571428571429
412,2,A2,time,10,5.821428571428571
412,2,A3,time,6,1.8214285714285712
412,2,A4,time,3,-1.1785714285714288
413,2,A1,comp,1,-3.571428571428571
413,2,A2,comp,1,-3.571428571428571
413,2,A3,comp,7,2.428571428571429
413,2,A4,comp,10,5.428571428571429
413,2,A1,lrn1,-1,-5.571428571428571
413,2,A2,lrn1,-1,-5.571428571428571
413,2,A3,lrn1,-1,-5.571428571428571
413,2,A4,lrn1,-1,-5.571428571428571
413,2,A1,lrn2,1,-3.571428571428571
413,2,A2,lrn2,1,-3.571428571428571
413,2,A3,lrn2,8,3.428571428571429
413,2,A4,lrn2,2,-2.571428571428571
413,2,A1,int,6,1.4285714285714288
413,2,A2,int,6,1.4285714285714288
413,2,A3,int,6,1.4285714285714288
413,2,A4,int,9,4.428571428571429
413,2,A1,prog,10,5.428571428571429
413,2,A2,prog,10,5.428571428571429
413,2,A3,prog,7,2.428571428571429
413,2,A4,prog,1,-3.571428571428571
413,2,A1,rule,10,5.428571428571429
413,2,A2,rule,10,5.428571428571429
413,2,A3,rule,7,2.428571428571429
413,2,A4,rule,1,-3.571428571428571
413,2,A1,time,4,-0.5714285714285712
413,2,A2,time,8,3.428571428571429
413,2,A3,time,4,-0.5714285714285712
413,2,A4,time,2,-2.571428571428571
414,2,A1,comp,1,-3.8928571428571432
414,2,A2,comp,1,-3.8928571428571432
414,2,A3,comp,6,1.1071428571428568
414,2,A4,comp,10,5.107142857142857
414,2,A1,lrn1,-1,-5.892857142857143
414,2,A2,lrn1,-1,-5.892857142857143
414,2,A3,lrn1,-1,-5.892857142857143
414,2,A4,lrn1,-1,-5.892857142857143
414,2,A1,lrn2,1,-3.8928571428571432
414,2,A2,lrn2,1,-3.8928571428571432
414,2,A3,lrn2,1,-3.8928571428571432
414,2,A4,lrn2,10,5.107142857142857
414,2,A1,int,2,-2.8928571428571432
414,2,A2,int,6,1.1071428571428568
414,2,A3,int,7,2.1071428571428568
414,2,A4,int,10,5.107142857142857
414,2,A1,prog,10,5.107142857142857
414,2,A2,prog,10,5.107142857142857
414,2,A3,prog,10,5.107142857142857
414,2,A4,prog,1,-3.8928571428571432
414,2,A1,rule,10,5.107142857142857
414,2,A2,rule,10,5.107142857142857
414,2,A3,rule,10,5.107142857142857
414,2,A4,rule,1,-3.8928571428571432
414,2,A1,time,1,-3.8928571428571432
414,2,A2,time,5,0.10714285714285676
414,2,A3,time,7,2.1071428571428568
414,2,A4,time,10,5.107142857142857
415,2,A1,comp,3,-1.0357142857142856
415,2,A2,comp,8,3.9642857142857144
415,2,A3,comp,8,3.9642857142857144
415,2,A4,comp,8,3.9642857142857144
415,2,A1,lrn1,-1,-5.035714285714286
415,2,A2,lrn1,-1,-5.035714285714286
415,2,A3,lrn1,-1,-5.035714285714286
415,2,A4,lrn1,-1,-5.035714285714286
415,2,A1,lrn2,1,-3.0357142857142856
415,2,A2,lrn2,1,-3.0357142857142856
415,2,A3,lrn2,1,-3.0357142857142856
415,2,A4,lrn2,1,-3.0357142857142856
415,2,A1,int,10,5.964285714285714
415,2,A2,int,7,2.9642857142857144
415,2,A3,int,5,0.9642857142857144
415,2,A4,int,5,0.9642857142857144
415,2,A1,prog,9,4.964285714285714
415,2,A2,prog,3,-1.0357142857142856
415,2,A3,prog,3,-1.0357142857142856
415,2,A4,prog,3,-1.0357142857142856
415,2,A1,rule,8,3.9642857142857144
415,2,A2,rule,6,1.9642857142857144
415,2,A3,rule,5,0.9642857142857144
415,2,A4,rule,4,-0.03571428571428559
415,2,A1,time,9,4.964285714285714
415,2,A2,time,4,-0.03571428571428559
415,2,A3,time,2,-2.0357142857142856
415,2,A4,time,3,-1.0357142857142856
416,2,A1,comp,6,1.0357142857142856
416,2,A2,comp,1,-3.9642857142857144
416,2,A3,comp,6,1.0357142857142856
416,2,A4,comp,6,1.0357142857142856
416,2,A1,lrn1,-1,-5.964285714285714
416,2,A2,lrn1,-1,-5.964285714285714
416,2,A3,lrn1,-1,-5.964285714285714
416,2,A4,lrn1,-1,-5.964285714285714
416,2,A1,lrn2,10,5.035714285714286
416,2,A2,lrn2,1,-3.9642857142857144
416,2,A3,lrn2,10,5.035714285714286
416,2,A4,lrn2,10,5.035714285714286
416,2,A1,int,4,-0.9642857142857144
416,2,A2,int,9,4.035714285714286
416,2,A3,int,3,-1.9642857142857144
416,2,A4,int,6,1.0357142857142856
416,2,A1,prog,4,-0.9642857142857144
416,2,A2,prog,10,5.035714285714286
416,2,A3,prog,5,0.03571428571428559
416,2,A4,prog,4,-0.9642857142857144
416,2,A1,rule,5,0.03571428571428559
416,2,A2,rule,10,5.035714285714286
416,2,A3,rule,7,2.0357142857142856
416,2,A4,rule,5,0.03571428571428559
416,2,A1,time,3,-1.9642857142857144
416,2,A2,time,10,5.035714285714286
416,2,A3,time,4,-0.9642857142857144
416,2,A4,time,4,-0.9642857142857144
417,2,A1,comp,1,-3.4642857142857144
417,2,A2,comp,3,-1.4642857142857144
417,2,A3,comp,8,3.5357142857142856
417,2,A4,comp,10,5.535714285714286
417,2,A1,lrn1,-1,-5.464285714285714
417,2,A2,lrn1,-1,-5.464285714285714
417,2,A3,lrn1,-1,-5.464285714285714
417,2,A4,lrn1,-1,-5.464285714285714
417,2,A1,lrn2,2,-2.4642857142857144
417,2,A2,lrn2,2,-2.4642857142857144
417,2,A3,lrn2,7,2.5357142857142856
417,2,A4,lrn2,6,1.5357142857142856
417,2,A1,int,3,-1.4642857142857144
417,2,A2,int,2,-2.4642857142857144
417,2,A3,int,6,1.5357142857142856
417,2,A4,int,4,-0.4642857142857144
417,2,A1,prog,10,5.535714285714286
417,2,A2,prog,9,4.535714285714286
417,2,A3,prog,7,2.5357142857142856
417,2,A4,prog,2,-2.4642857142857144
417,2,A1,rule,10,5.535714285714286
417,2,A2,rule,10,5.535714285714286
417,2,A3,rule,7,2.5357142857142856
417,2,A4,rule,3,-1.4642857142857144
417,2,A1,time,2,-2.4642857142857144
417,2,A2,time,1,-3.4642857142857144
417,2,A3,time,8,3.5357142857142856
417,2,A4,time,6,1.5357142857142856
418,2,A1,comp,5,-0.9642857142857144
418,2,A2,comp,3,-2.9642857142857144
418,2,A3,comp,8,2.0357142857142856
418,2,A4,comp,10,4.035714285714286
418,2,A1,lrn1,-1,-6.964285714285714
418,2,A2,lrn1,-1,-6.964285714285714
418,2,A3,lrn1,-1,-6.964285714285714
418,2,A4,lrn1,-1,-6.964285714285714
418,2,A1,lrn2,9,3.0357142857142856
418,2,A2,lrn2,10,4.035714285714286
418,2,A3,lrn2,7,1.0357142857142856
418,2,A4,lrn2,4,-1.9642857142857144
418,2,A1,int,9,3.0357142857142856
418,2,A2,int,8,2.0357142857142856
418,2,A3,int,5,-0.9642857142857144
418,2,A4,int,6,0.03571428571428559
418,2,A1,prog,3,-2.9642857142857144
418,2,A2,prog,7,1.0357142857142856
418,2,A3,prog,5,-0.9642857142857144
418,2,A4,prog,8,2.0357142857142856
418,2,A1,rule,6,0.03571428571428559
418,2,A2,rule,8,2.0357142857142856
418,2,A3,rule,9,3.0357142857142856
418,2,A4,rule,10,4.035714285714286
418,2,A1,time,8,2.0357142857142856
418,2,A2,time,6,0.03571428571428559
418,2,A3,time,8,2.0357142857142856
418,2,A4,time,9,3.0357142857142856
419,2,A1,comp,4,-0.8571428571428568
419,2,A2,comp,1,-3.8571428571428568
419,2,A3,comp,7,2.1428571428571432
419,2,A4,comp,10,5.142857142857143
419,2,A1,lrn1,-1,-5.857142857142857
419,2,A2,lrn1,-1,-5.857142857142857
419,2,A3,lrn1,-1,-5.857142857142857
419,2,A4,lrn1,-1,-5.857142857142857
419,2,A1,lrn2,1,-3.8571428571428568
419,2,A2,lrn2,1,-3.8571428571428568
419,2,A3,lrn2,10,5.142857142857143
419,2,A4,lrn2,10,5.142857142857143
419,2,A1,int,4,-0.8571428571428568
419,2,A2,int,10,5.142857142857143
419,2,A3,int,1,-3.8571428571428568
419,2,A4,int,7,2.1428571428571432
419,2,A1,prog,8,3.1428571428571432
419,2,A2,prog,10,5.142857142857143
419,2,A3,prog,5,0.14285714285714324
419,2,A4,prog,3,-1.8571428571428568
419,2,A1,rule,10,5.142857142857143
419,2,A2,rule,10,5.142857142857143
419,2,A3,rule,2,-2.8571428571428568
419,2,A4,rule,1,-3.8571428571428568
419,2,A1,time,2,-2.8571428571428568
419,2,A2,time,10,5.142857142857143
419,2,A3,time,5,0.14285714285714324
419,2,A4,time,8,3.1428571428571432
420,2,A1,comp,6,1.8928571428571432
420,2,A2,comp,1,-3.1071428571428568
420,2,A3,comp,10,5.892857142857143
420,2,A4,comp,10,5.892857142857143
420,2,A1,lrn1,-1,-5.107142857142857
420,2,A2,lrn1,-1,-5.107142857142857
420,2,A3,lrn1,-1,-5.107142857142857
420,2,A4,lrn1,-1,-5.107142857142857
420,2,A1,lrn2,1,-3.1071428571428568
420,2,A2,lrn2,1,-3.1071428571428568
420,2,A3,lrn2,7,2.8928571428571432
420,2,A4,lrn2,7,2.8928571428571432
420,2,A1,int,3,-1.1071428571428568
420,2,A2,int,2,-2.1071428571428568
420,2,A3,int,7,2.8928571428571432
420,2,A4,int,7,2.8928571428571432
420,2,A1,prog,8,3.8928571428571432
420,2,A2,prog,10,5.892857142857143
420,2,A3,prog,3,-1.1071428571428568
420,2,A4,prog,1,-3.1071428571428568
420,2,A1,rule,9,4.892857142857143
420,2,A2,rule,10,5.892857142857143
420,2,A3,rule,1,-3.1071428571428568
420,2,A4,rule,1,-3.1071428571428568
420,2,A1,time,2,-2.1071428571428568
420,2,A2,time,1,-3.1071428571428568
420,2,A3,time,5,0.8928571428571432
420,2,A4,time,6,1.8928571428571432
421,2,A1,comp,2,-2.9642857142857144
421,2,A2,comp,6,1.0357142857142856
421,2,A3,comp,8,3.0357142857142856
421,2,A4,comp,6,1.0357142857142856
421,2,A1,lrn1,-1,-5.964285714285714
421,2,A2,lrn1,-1,-5.964285714285714
421,2,A3,lrn1,-1,-5.964285714285714
421,2,A4,lrn1,-1,-5.964285714285714
421,2,A1,lrn2,1,-3.9642857142857144
421,2,A2,lrn2,10,5.035714285714286
421,2,A3,lrn2,10,5.035714285714286
421,2,A4,lrn2,10,5.035714285714286
421,2,A1,int,10,5.035714285714286
421,2,A2,int,3,-1.9642857142857144
421,2,A3,int,3,-1.9642857142857144
421,2,A4,int,3,-1.9642857142857144
421,2,A1,prog,10,5.035714285714286
421,2,A2,prog,2,-2.9642857142857144
421,2,A3,prog,8,3.0357142857142856
421,2,A4,prog,2,-2.9642857142857144
421,2,A1,rule,10,5.035714285714286
421,2,A2,rule,6,1.0357142857142856
421,2,A3,rule,8,3.0357142857142856
421,2,A4,rule,6,1.0357142857142856
421,2,A1,time,10,5.035714285714286
421,2,A2,time,2,-2.9642857142857144
421,2,A3,time,5,0.03571428571428559
421,2,A4,time,2,-2.9642857142857144
422,2,A1,comp,3,-2.2142857142857144
422,2,A2,comp,2,-3.2142857142857144
422,2,A3,comp,7,1.7857142857142856
422,2,A4,comp,9,3.7857142857142856
422,2,A1,lrn1,-1,-6.214285714285714
422,2,A2,lrn1,-1,-6.214285714285714
422,2,A3,lrn1,-1,-6.214285714285714
422,2,A4,lrn1,-1,-6.214285714285714
422,2,A1,lrn2,3,-2.2142857142857144
422,2,A2,lrn2,1,-4.214285714285714
422,2,A3,lrn2,8,2.7857142857142856
422,2,A4,lrn2,10,4.785714285714286
422,2,A1,int,5,-0.2142857142857144
422,2,A2,int,3,-2.2142857142857144
422,2,A3,int,7,1.7857142857142856
422,2,A4,int,9,3.7857142857142856
422,2,A1,prog,9,3.7857142857142856
422,2,A2,prog,10,4.785714285714286
422,2,A3,prog,7,1.7857142857142856
422,2,A4,prog,3,-2.2142857142857144
422,2,A1,rule,10,4.785714285714286
422,2,A2,rule,10,4.785714285714286
422,2,A3,rule,7,1.7857142857142856
422,2,A4,rule,3,-2.2142857142857144
422,2,A1,time,3,-2.2142857142857144
422,2,A2,time,4,-1.2142857142857144
422,2,A3,time,8,2.7857142857142856
422,2,A4,time,9,3.7857142857142856
423,2,A1,comp,7,3.1785714285714284
423,2,A2,comp,1,-2.8214285714285716
423,2,A3,comp,10,6.178571428571429
423,2,A4,comp,7,3.1785714285714284
423,2,A1,lrn1,-1,-4.821428571428571
423,2,A2,lrn1,-1,-4.821428571428571
423,2,A3,lrn1,-1,-4.821428571428571
423,2,A4,lrn1,-1,-4.821428571428571
423,2,A1,lrn2,6,2.1785714285714284
423,2,A2,lrn2,1,-2.8214285714285716
423,2,A3,lrn2,6,2.1785714285714284
423,2,A4,lrn2,6,2.1785714285714284
423,2,A1,int,3,-0.8214285714285716
423,2,A2,int,10,6.178571428571429
423,2,A3,int,4,0.17857142857142838
423,2,A4,int,1,-2.8214285714285716
423,2,A1,prog,1,-2.8214285714285716
423,2,A2,prog,10,6.178571428571429
423,2,A3,prog,1,-2.8214285714285716
423,2,A4,prog,1,-2.8214285714285716
423,2,A1,rule,2,-1.8214285714285716
423,2,A2,rule,10,6.178571428571429
423,2,A3,rule,2,-1.8214285714285716
423,2,A4,rule,2,-1.8214285714285716
